,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
20672,6.0997404181482935,3.417674776121632,28.55752329741196,95.94023649413222,1.6695044065415052,1.7920082156617203,1.3755021403585648,1.2518141644184884,1.1208898771661993,0.5696471962292291,8.223873943636155,33.52656311472296,-0.0001565224715666,2.50540927932183,0.0025761963374955,0.0240662711480058,-0.0050807890825896,-0.0028904956873779,-7.283503423567262e-05,-5.06296136978591e-06,-0.0005664202450402,-2.859313437666396e-06,-3.4539318446161905e-05,-9.665153085030722e-06,0.00725121660462,0.0530663895927316,1.1220591141021752e-19,-1.865691516472472,0.0002907630058488,0.0009051443254364,-7.78400027328456e-06,0.000103153265168,-2.5193438912014712e-05,0.0015316104771125,1.1037385202137235,0.9352837282654004,1.1402892962635718,1.326858392636669,0.4580305148232012,1.085752124159508,1.1095401874441482,0.106104431071055,-0.0919708942493949,1.0193759044167885,277.74035822765734,9603891
22035,21.37095601008737,3.092207123241626,19.441409975662417,57.75334086232517,1.8823224916184835,4.312043880913296,2.0653356805732166,1.350963216050856,2.546548056901368,0.6047562028829843,9.487029286919116,33.446418689905855,0.0001339560570542,0.8900689899943032,0.0039876059023821,0.0154408677522698,-0.0053294676490495,-0.0018183185671008,-9.651235873188232e-05,-6.100969915515886e-06,-0.0006279419458947,-3.748134993436229e-06,-5.368274397168773e-05,-8.376832337341425e-06,0.013926805796519,4.7871902150710003e-17,0.034338297162205,-0.4298895623178208,0.0002186434746073,0.0018553123979456,7.648503931584772e-05,-6.545117287455366e-05,0.0004689817387714,0.0010632513453054,0.9619958554076116,1.1852905257483068,0.9792408151409702,0.9841179208081356,0.6376895773694693,0.8527858183947614,1.104464479902634,-0.0143234805810146,-0.003074860558804,1.1079917806983108,276.4648764754126,10147728
22820,18.793163886345923,3.084888563987859,8.50192849412488,36.70745038844616,1.0955639008167342,3.200721654384328,1.6955022989681223,1.376157290283098,1.898869848889636,0.3973717982214925,7.627965002055124,34.3403553894934,-0.0028230096831566,2.405023056663401,0.004470793844094,0.0442114825455838,-0.0052777026902915,-0.0019938562264576,-6.561530235838566e-05,-3.1046477287773744e-05,-0.0006182133251738,-1.4933107298442922e-06,-4.848576636457165e-05,-8.582365599910238e-06,0.0174028315636926,0.0001485363261132,4.639314877280886e-16,-0.8901116389305691,0.0002387811081601,0.0013725023902427,-4.34425895986658e-05,-2.1886820659426615e-05,0.0001531546545123,0.0015287163299737,1.0455932093398697,0.8591922966866083,0.8305185919664144,0.2916201471868818,1.120752652344417,0.7459992244385036,1.3759985204924683,-0.012992799756738,0.8394569862416924,0.977524231920063,279.26895804701445,10460943
23791,3.94128055463906,3.2577064637799387,11.653161339438652,219.44056071849903,1.704221404913974,3.8598923778892535,0.5542367853710224,0.906379284278092,0.9478817253250308,0.5836332676712787,9.709160178489771,38.65996117138122,-0.0045119120212258,-1.014531844176553,0.0054226397082335,0.0113534848643391,-0.0053781375327576,-0.0026661200870134,-9.883047236531646e-05,-1.9795090443759445e-05,-0.0006040778160338,-4.389199193659947e-06,-1.9990370227855822e-05,-6.260217471648663e-06,0.0008374274012824,0.000385009882141,3.373108296470813e-27,-12.046507106399424,0.0002287829596886,0.0011760978429958,-0.0001235950092154,0.0001153352632962,0.0001682523563103,0.0027086364846902,1.1321866559006288,1.0381668869631444,0.963136762207337,1.104753470506166,0.9106651988221924,1.0154260215002604,0.9175762400191442,0.0003829646363748,2.6593645390221607,1.125358585405857,279.5625380145431,10848372
24718,2.3268303924302245,5.298623726753371,19.484324508422795,61.54182821482984,0.8651585581129514,2.3031786482393874,1.4356765910759557,1.3084153217031638,0.4368788901377946,0.3977408683164732,8.564564432916855,37.73042743429193,-0.0022655512209261,1.5581865086671778,0.0029905509762517,0.0197963284797953,-0.0048067944058589,-0.0031752070787862,-7.392864189478242e-05,-5.9262789321991614e-05,-0.0006302222690042,-2.4932294012491483e-06,-2.1731626749144455e-05,-8.949175965841668e-06,9.322865296888004e-07,3.819712145157176e-05,3.832854149708834e-07,-5185.372898442557,0.0001904077958254,0.0014511817145324,-6.082293465090594e-06,5.469512285226132e-05,0.000239697719379,0.0010801704001917,1.0148952742480442,1.0948352132892716,1.1993244563850944,1.7980059084619162,1.2226887873911716,1.1288943676584835,1.395908440617171,-0.0289686912113579,1.5359355853939078,1.0430051945643717,273.97446910305945,11218245
25718,4.266887637385308,5.45216070212238,17.172632315594747,155.6266635127148,1.386263414758108,2.933062088297799,1.5904958433277696,1.5927334346393964,0.5550051283987315,0.4688974605817005,7.619680682996556,29.356378410942423,0.0025900236306328,1.8155469463997869,0.0031204843418993,0.0370138343489414,0.0016529264606281,-0.0026643374518677,-7.439746401264286e-05,1.633802587679719e-06,-0.0005914056278736,-1.7702337300878451e-06,-3.0304537242908763e-05,-1.0441808143805856e-05,0.0204583977368083,0.0001126122049887,2.6192748129038315e-19,-0.4502132962646399,0.0002676678416302,0.0009133989212448,-7.579658690222534e-06,9.907849425411037e-05,0.0004832491697633,0.0005415092312829,0.995002168131851,1.1120465013902865,0.8138898918259203,0.7323729072382662,1.1714335329327443,0.8140858570006567,1.2613888559290127,0.0154744534249751,1.0966148255923764,0.9769318806852876,280.6160792131523,11617245
25940,4.145540150444888,4.812897294401421,7.83738221013996,161.40672433702693,1.1777475124943455,2.717032247425672,0.957883156508704,1.238027904138118,0.6550854624688907,0.481999772208816,7.152223881212024,25.10905454905745,0.0072977946368579,1.9236857728699108,0.0029819191405925,0.0134515955976373,-0.0045258786735065,-0.0025856837264462,-6.291651188816173e-05,-3.312722959433399e-05,-0.0006736012509183,-1.013569429937262e-06,-4.148246502784294e-05,-8.1937097088383e-06,0.0429056101793631,1.206844388512366e-34,0.1943378330467907,-0.6169304730121001,0.0002256371707229,0.0006955957783807,-2.932521861331405e-05,-4.9044741859742575e-05,7.165659947859493e-06,0.0015340644241318,1.0316719729813455,1.0656030067525222,1.0140185485619495,0.4594247242340921,1.5169225639094803,1.003422451168433,0.8714584100704009,-0.0426214877256837,2.3440535832916245,0.9421926348947158,276.8327651726759,11705823
26795,7.460120387621122,4.618955976362806,13.49670244084145,116.13007482311784,1.4718592295137218,2.9904226468490096,0.6332509490099434,1.3058090307292995,1.049388208023156,0.5621218729420058,8.181131817045461,28.690726564001277,0.0032404005483169,5.183516809819243,0.0002768300405851,0.0443187931376834,-0.0044605179237193,-0.0049130707467119,-8.250562775845455e-05,2.793565166595403e-06,-0.0005721038864046,-4.673949745465965e-06,-2.9475740604748e-05,-8.431510061030099e-06,0.0087888634643431,2.8540217251720383,1.9989099506359507e-18,-0.9115955582753869,0.0002659742632096,0.0013275794531066,4.52286615252211e-07,6.685995087979884e-05,0.0002265419082051,0.0018452594549962,0.8927820350956108,1.0049088589174036,1.1613281404216786,1.055363162966785,1.023409037828468,1.014143428273773,0.2606427925108895,0.0377763708905438,1.3705246996335063,1.0162128968656572,279.6851234458574,12046968
27777,2.526044256814331,3.87232080547112,19.614495407799687,54.56215192497554,0.6027646292280863,4.205354387826008,0.6302434044009735,1.8212943454712227,0.7671639561327249,0.5742087410284383,6.935472727475182,36.16675984318027,-0.0030245182230367,1.470563106006005,0.0050366286652159,0.0148190903168016,-0.0029297751463676,-0.004263357359625,-6.75004388260031e-05,-1.3541158577356647e-06,-0.0005686038550889,-6.832656271356822e-07,-2.3912313789274733e-05,-7.64022888581391e-06,1.230201080457065e-07,6.849187889253756e-09,7.118956127952306e-07,-43062.878445034345,0.0002207538017804,0.0012212395458575,-0.0001606417033503,-7.984790790965978e-05,0.0005964938234893,0.0021245800951357,1.03566502583094,0.9498108309368192,0.9520515236588512,0.7692380316722802,1.0433637624766032,1.0682936430497902,0.6492078800115673,-0.0277651813005446,-0.1112085931745143,0.926161357807848,277.01789943528684,12438786
31415,4.735527550557001,4.668347790978388,11.112818863429856,33.76157112618697,2.1129418976685868,3.162477198733214,1.248560014734219,1.5683769131115308,0.4751658164505569,0.3672145851674073,7.553599339698066,32.20099404278058,0.0010963635046944,1.793685289321295,0.0022261946155566,0.0527969053919056,-0.0019923243264636,-0.0020164013928362,-5.4651343279275566e-05,-4.347229497335031e-05,-0.0006340446282559,-2.2632856376250064e-06,-4.822427501988696e-05,-7.931700798827114e-06,7.647114034549871e-07,1.7765859473146314e-92,1.395654169597676e-05,-2599.1773589801364,0.0002646370851224,0.0018336453896312,-8.753926171141098e-05,0.0001663526058268,-4.4662530995290815e-05,0.0021573467324677,1.1815249799972325,1.0607706327797228,1.0472436696051368,1.733518134104822,0.699493493796181,1.0036428164859674,0.9666446872864712,0.0204340359577479,1.42164517242642,0.9723119643327748,279.89435801675666,13890348
31838,15.815329608444603,4.284618392383423,17.920299936188396,100.01203516345711,1.7317645094802228,2.22440079526757,0.378893035155603,1.179116636170235,1.442361312389762,0.5223900458740863,7.229410353866088,38.000433242521325,-0.0040579453276189,0.4440674181635283,0.0051360794143312,0.0243532941444462,-0.0034296855795252,-0.0026723944128189,-5.795890603289417e-05,-2.331635158100701e-05,-0.0006133793182002,-2.0750183514794967e-06,-2.8945967682311284e-05,-8.34682143399565e-06,0.0309909529956884,6.352859924721708e-37,9.843856927445813e-13,-0.6051731896814698,0.0002209327464505,0.0010726789505661,-0.0001150167919107,-2.454022675036833e-06,0.0002374745333357,0.0023469741635156,0.8364080135388219,1.03075869696092,1.2301920477055897,1.1231006763882652,0.8896561322024067,0.8969832237471369,1.0847806879161896,0.0035555407343967,0.7021349394245355,0.948308344953062,276.9528235296634,14059125
32253,4.785248482153333,4.6907480810122175,24.72755947704927,124.8023498319455,1.4469572347310908,1.305433138299278,1.3824059612876085,0.920420383766782,0.914805310008212,0.3691040835311491,5.411176131701424,26.718103846424537,0.0069463571937906,5.991709978212465,-0.0021626633591001,0.0461553626485109,-0.0052200707749189,-0.0001274306356388,-0.0001142522523022,-2.73271869510365e-05,-0.0006410207477989,-3.5087974150106898e-06,-3.192581522384467e-05,-9.470065046360572e-06,0.0974025187922248,1.235114564973013e-40,0.0473133175749001,-0.6421191911788027,0.0001993836191783,0.001502025679615,-0.0001680490488754,-1.4705556509424729e-05,0.000440994897034,0.0011587009848079,0.8094786045869242,0.8909793175155694,0.9807976329239392,1.6624008253159337,0.5321729270831428,0.9349268040336052,0.4919022279244491,0.0601323545741376,1.2775812693144966,0.8116003198635212,278.24243278234104,14224710
36982,2.307890517220244,4.243198173874581,6.969089824664986,108.70655348791598,0.843733879736733,3.306005883736544,1.133634084482099,1.426420507968833,0.8872471270593243,0.4303323198334199,7.93813471922797,26.99430755202849,0.0045737067003575,4.691296420611108,0.0008988778135687,0.0407873200958439,-0.0010905533768126,-0.0054840592011992,-6.284606487936652e-05,1.3718096832761088e-06,-0.0005630570673784,-3.5371430367598616e-06,-3.764806198679182e-05,-8.234450946096624e-06,0.0037863422416555,0.002666915676597,0.1217742077537429,-1.5528987891831618,0.0002216348418103,0.0006994884253311,-8.287074753886257e-05,4.509967299132018e-05,0.0002867692517411,0.0001334773948647,0.907538994541742,0.8802377364940344,1.1908649577220134,1.051991725218366,1.0129868294127693,1.2237799880306437,0.6347927023564279,0.0383305912951386,0.527854707711382,0.9998227131431824,279.33924258615025,16111581
38028,1.7356514578606934,5.028099022181884,12.268874048185175,86.23835529601752,1.1521666893628997,1.97714585672678,1.65442929720743,1.3060333330914742,0.5844267470448649,0.4116899692996797,7.392095586772095,33.92399384809004,-0.0012455372026426,3.525437378071913,0.0024516699612841,0.0123372530045503,-0.0034338555906471,-0.0042658762742845,-7.156771100586765e-05,-3.4717517862347934e-05,-0.000610536275582,-7.953625740390218e-07,-3.305931291422304e-05,-8.134932515391808e-06,0.0462693643146716,3.748513159690425e-37,0.0452275226304056,-0.6248408333891309,0.0001732570526019,0.0015644343559799,-5.018984987666866e-05,5.24287681146405e-05,0.0004820776114194,0.0006917639449516,1.008744931803996,1.0701144602152872,1.10643378465602,1.1066283872986726,1.4126877178690431,1.046339816310054,1.7397314011189868,0.0094373131950493,2.113340446053029,0.9604848407676448,278.44128800605785,16528935
38322,8.064323042651507,4.270981456190229,16.85100942202668,336.79521728972736,1.7916952310251006,2.655726464685671,0.7310309048972289,0.5140410616571905,0.8833080501466383,0.7683486689590605,8.467364143200015,40.09888850374803,-0.0061274414390576,-1.797153702383517,0.0068774037980562,0.0360431798987157,-0.0033361795937125,-0.001606665585857,-9.116796051557395e-05,-2.6724922844049557e-05,-0.0006470279860751,-2.8946891653064607e-06,-3.094318694368063e-05,-7.915329532744138e-06,0.0243013812545901,1.7189018433515864,3.836700116322727e-17,-0.908153368516622,0.0002371560534106,0.0013789394190507,1.1528250029363469e-05,9.020820325473602e-06,0.0001380412451571,-4.641431470290354e-05,0.8971076144226258,1.0603393848695777,1.0309296447483336,2.000006496398827,0.9744190650844164,0.9528392547845358,1.104234832652212,0.0122526642510001,1.9988873958260425,1.0363256605403883,277.88654267681966,16646241
38775,20.563010211633205,4.280226683552761,17.079619949999003,85.91553871799883,1.517975544344707,2.892628883596984,1.034214267628388,1.4247991512342717,1.8691110110755889,0.461544104459228,9.026863875679055,35.19451198833367,-0.0008470525132705,-0.0046621044096255,0.004760344366893,0.013276109615617,-0.0026117446085132,-0.0025424093072216,-8.359983882774291e-05,4.584816126330943e-06,-0.0006392892085424,-2.9889893419318115e-06,-3.716657079224382e-05,-8.976539448015448e-06,0.0198327446757046,1.5046675390227578e-31,0.0094576016826775,-0.5552631694157499,0.0001717920985089,0.0014505544006533,-0.0001185922147669,0.0001544506953849,-7.450623513473163e-05,0.0009829816005116,1.058873314321931,1.0678845245560065,0.9757499225635948,-0.124570882302273,1.0157720724014505,1.1408744890895903,1.5827682080657333,-0.01309884957995,1.2704874350838882,1.0749588850023766,276.65607747372286,16826988
38827,10.695423829371164,4.090811446919783,20.461582354847398,139.8917699107899,1.098827649184873,2.312442176541217,1.3057955754494943,0.9882438962685984,1.4911239119546422,0.4847375832371094,7.280199140413598,32.671954686714514,0.0006082716367091,0.9332148215618798,0.0034363138648152,0.0060310335275571,-0.0045386097358126,-0.005281361870446,-8.15674981549768e-05,-3.196797084583536e-05,-0.0005608606368565,-1.5054331643290457e-06,-5.063371908897291e-05,-7.616071911805109e-06,0.0272944893123235,1.8312881065989722e-30,0.0263185252179988,-0.2720183636863487,0.0002098146136756,0.001222344176625,-1.0250418077061957e-05,4.4885016470479455e-05,-9.130323097522548e-05,0.0011736287454448,0.906582263468453,0.8610974563148435,1.0764623102818835,-0.960756947510502,1.265312361652245,1.2201297096472554,0.6002776982886713,0.0033834796956835,0.8866612728495175,0.9522528361854166,279.8653480803141,16847736
42880,8.038258959835135,4.138041700990663,8.45807078259801,229.67732485031752,1.5134268185707511,1.2761351071988964,0.3822788646432472,0.6100692918612372,1.4354111866803148,0.568449467158116,7.704847995137513,28.13832554086602,0.0019335215289118,5.040857267109531,0.0009745512966917,0.0515561962852526,-0.0070047685170473,-0.0057709657562734,-7.163809638927419e-05,-1.311204435844383e-05,-0.0006250475063806,-1.9817532019210435e-06,-5.603555991768966e-05,-7.826006760086061e-06,0.0301838377489072,1.1836615918019947e-31,0.0765627171608927,-0.6104957498629523,0.0002310402048072,0.001385614125393,-8.849740381036842e-05,0.0001379592131091,0.0004910343458555,0.0008132858270953,1.2917445541639376,0.933789741320424,0.9506765696362668,0.8032783414610078,0.6889648334216234,0.8390961969803318,1.051435187722711,0.0355739747661845,0.8499795845856543,0.9829190125481482,281.2144778359286,18464883
44244,16.714648393603508,2.6730129655132795,15.38799064187022,231.8805322448451,1.5631260251141603,3.323007166738,0.3628196247377299,0.6907670705690507,1.639696291211687,0.5567280919131035,8.083999140856465,36.55224910360572,-0.002330689224233,-1.320615746117449,0.0056870670011756,0.0356785465214056,-0.0063230531252789,-0.0025173228608895,-4.541909506884076e-05,-7.653749241863256e-07,-0.0007070737187018,-1.1235499324597826e-06,-4.410872955023991e-05,-9.477921531764622e-06,1.9465412707173546e-07,9.124417635377626e-08,5.0236092862827545e-06,-11183.88378691302,0.0002406962391206,0.001662582200023,-2.012529461837637e-05,0.000116229011587,0.0003205069332793,0.0008668421614348,0.947957111402462,0.8894212354827923,1.0719368753754732,0.809573355204764,1.173385390023509,1.1454916311177197,0.792859394495405,-0.0195338926750993,1.5655955042566854,1.0096560512124133,278.50008496806447,19009119
